"","vehicle_make","vehicle_model","vehicle_year","vehicle_colour","vehicle_value","occurred_date","reported_date","weekday","recovered","year","theft_year"
"2992","DODG","R15",2015,"BLK",0,"9/9/2022 4:00:00 AM","9/9/2022 4:00:00 AM","Fri","Y",2022,2022
"2993","HOND","CRV",2021,"GRY",44638,"7/24/2022 4:00:00 AM","7/24/2022 4:00:00 AM","Sat","Y",2022,2022
"2994","HOND","UAX",2020,"BLK",0,"2/15/2022 5:00:00 AM","2/16/2022 5:00:00 AM","Tue","N",2022,2022
"2995","HOND","CRV",2018,"WHI",0,"7/7/2022 4:00:00 AM","7/31/2022 4:00:00 AM","Thu","N",2022,2022
"2996","LEXS",NA,2018,"GRY",50000,"4/28/2022 4:00:00 AM","4/28/2022 4:00:00 AM","Wed","N",2022,2022
"2997","MERZ","E32",0,"SIL",5000,"12/11/2022 5:00:00 AM","12/18/2022 5:00:00 AM","Sun","N",2022,2022
"2998","MERZ","E32",2003,"SIL",0,"12/11/2022 5:00:00 AM","12/18/2022 5:00:00 AM","Sun","Y",2022,2022
"2999","NISS",NA,2010,"SIL",0,"6/12/2022 4:00:00 AM","6/11/2022 4:00:00 AM","Sat","Y",2022,2022
"3000","HOND",NA,2022,"WHI",0,"3/19/2023 4:00:00 AM","3/19/2023 4:00:00 AM","Sun","N",2023,2023
"3001","TOYT","RV4",2015,"RED",0,"1/25/2023 5:00:00 AM","1/26/2023 5:00:00 AM","Wed","N",2023,2023
"3002","HOND","UDY",2021,"SIL",0,"2/26/2023 5:00:00 AM","2/26/2023 5:00:00 AM","Sun","N",2023,2023
"3003","ACUR","TLX",2017,"BLK",0,"4/11/2023 4:00:00 AM","4/11/2023 4:00:00 AM","Tue","Y",2023,2023
"3004","CHEV","SLV",2015,"GRY",0,"6/15/2018 4:00:00 AM","6/15/2018 4:00:00 AM","Fri","Y",2018,2018
"3005","FORD","RNG",2011,"WHI",0,"9/14/2018 4:00:00 AM","9/13/2018 4:00:00 AM","Thu","N",2018,2018
"3006","GMC","SAV",2011,"WHI",0,"8/15/2018 4:00:00 AM","8/16/2018 4:00:00 AM","Wed","N",2018,2018
"3007","MAZD","3",2010,"BLU",0,"11/14/2018 5:00:00 AM","11/13/2018 5:00:00 AM","Tue","Y",2018,2018
"3008",NA,NA,0,"BLKSIL",0,"8/16/2018 4:00:00 AM","8/16/2018 4:00:00 AM","Thu","N",2018,2018
"3009","HOND","CIV",2012,"BLK",0,"8/25/2018 4:00:00 AM","8/25/2018 4:00:00 AM","Sat","Y",2018,2018
"3010","TOYT","ECH",2001,"DGR",0,"7/13/2018 4:00:00 AM","7/13/2018 4:00:00 AM","Fri","Y",2018,2018
"3011","BMW","325",1991,"BLK",0,"8/1/2018 4:00:00 AM","8/1/2018 4:00:00 AM","Tue","N",2018,2018
"3012","SUBA","SPT",2007,"BLK",0,"4/5/2018 4:00:00 AM","4/5/2018 4:00:00 AM","Wed","Y",2018,2018
"3013","FORT","SCO",2014,"BLK",0,"1/4/2018 5:00:00 AM","1/4/2018 5:00:00 AM","Thu","N",2018,2018
"3014","FORD","FRE",2005,"GRY",2500,"3/5/2018 5:00:00 AM","3/9/2018 5:00:00 AM","Mon","N",2018,2018
"3015","HYUN","SAN",2015,"ONG",40000,"5/6/2018 4:00:00 AM","5/6/2018 4:00:00 AM","Sun","Y",2018,2018
"3016","TOYT","COA",2004,"DBL",0,"3/4/2018 5:00:00 AM","3/4/2018 5:00:00 AM","Sat","Y",2018,2018
"3017","HOND","RID",2008,"RED",0,"12/8/2019 5:00:00 AM","12/8/2019 5:00:00 AM","Sun","Y",2019,2019
"3018","MITS","OUT",2008,"GRY",0,"2/21/2019 5:00:00 AM","2/20/2019 5:00:00 AM","Wed","Y",2019,2019
"3019","FORD",NA,2012,"RED",8000,"7/26/2019 4:00:00 AM","7/28/2019 4:00:00 AM","Fri","Y",2019,2019
"3020","BMW","28",2019,"BLK",0,"1/1/2019 5:00:00 AM","1/1/2019 5:00:00 AM","Tue","N",2019,2019
"3021","HYUN","ELN",2019,"GRY",0,"7/25/2019 4:00:00 AM","7/25/2019 4:00:00 AM","Thu","Y",2019,2019
"3022","MAZD","CX9",2010,"SIL",0,"2/9/2019 5:00:00 AM","2/9/2019 5:00:00 AM","Sat","Y",2019,2019
"3023",NA,NA,2017,"BLKYEL",3500,"11/9/2019 5:00:00 AM","11/9/2019 5:00:00 AM","Sat","N",2019,2019
"3024","BMW","525",2006,"GRY",0,"5/5/2019 4:00:00 AM","5/7/2019 4:00:00 AM","Sun","N",2019,2019
"3025","KIA",NA,2007,"SIL",0,"1/16/2019 5:00:00 AM","1/15/2019 5:00:00 AM","Tue","Y",2019,2019
"3026",NA,NA,0,"WHI",0,"8/9/2019 4:00:00 AM","8/9/2019 4:00:00 AM","Thu","N",2019,2019
"3027","NISS","MAX",2004,"GRY",2200,"12/9/2019 5:00:00 AM","12/8/2019 5:00:00 AM","Sun","Y",2019,2019
"3028","VOLK","GOL",2018,"RED",27400,"2/22/2019 5:00:00 AM","2/22/2019 5:00:00 AM","Fri","Y",2019,2019
"3029","ACUR","ATL",2003,"SIL",0,"8/31/2019 4:00:00 AM","8/31/2019 4:00:00 AM","Sat","Y",2019,2019
"3030","GMC","SAF",1994,"BLU",0,"6/7/2019 4:00:00 AM","6/7/2019 4:00:00 AM","Fri","Y",2019,2019
"3031","MAZD","M3",2012,"BLK",0,"1/10/2019 5:00:00 AM","1/10/2019 5:00:00 AM","Thu","Y",2019,2019
"3032","DODG","CAL",2007,"RED",0,"11/7/2019 5:00:00 AM","11/7/2019 5:00:00 AM","Thu","Y",2019,2019
"3033","DODG","R15",1995,"GRN",0,"9/30/2019 4:00:00 AM","10/1/2019 4:00:00 AM","Mon","Y",2019,2019
"3034","DODG","R15",2014,"BLK",0,"7/20/2019 4:00:00 AM","7/20/2019 4:00:00 AM","Fri","Y",2019,2019
"3035","LEXS","IS35",2014,"BLK",0,"1/3/2019 5:00:00 AM","3/5/2019 5:00:00 AM","Wed","Y",2019,2019
"3036",NA,NA,2008,"WHI",0,"10/20/2019 4:00:00 AM","10/21/2019 4:00:00 AM","Sun","N",2019,2019
"3037","INFI","EXA",2008,"BRNPLE",8000,"5/24/2019 4:00:00 AM","5/23/2019 4:00:00 AM","Thu","N",2019,2019
"3038","HOND","CIV",2007,"WHI",0,"6/24/2019 4:00:00 AM","6/24/2019 4:00:00 AM","Sun","Y",2019,2019
"3039","MAZD","M3",0,"GRY",0,"4/7/2019 4:00:00 AM","4/7/2019 4:00:00 AM","Sun","Y",2019,2019
"3040","MERZ","SLK",1998,"RED",0,"12/1/2019 5:00:00 AM","12/1/2019 5:00:00 AM","Sat","N",2019,2019
"3041","CHEV","SLV",2013,"WHI",0,"4/19/2019 4:00:00 AM","4/19/2019 4:00:00 AM","Thu","Y",2019,2019
"3042","MAZD","M6",2006,"SIL",0,"10/12/2019 4:00:00 AM","10/13/2019 4:00:00 AM","Sat","N",2019,2019
"3043","MAZD","M3",2015,"BLU",0,"9/18/2019 4:00:00 AM","9/18/2019 4:00:00 AM","Wed","N",2019,2019
"3044","NISS",NA,2015,"SIL",0,"5/19/2019 4:00:00 AM","5/19/2019 4:00:00 AM","Sun","Y",2019,2019
"3045","FORD","MUS",2012,"BLK",15000,"2/10/2019 5:00:00 AM","2/10/2019 5:00:00 AM","Sun","Y",2019,2019
"3046","SUBA","IMP",2018,"GRY",35000,"5/5/2019 4:00:00 AM","5/5/2019 4:00:00 AM","Sun","Y",2019,2019
"3047","HOND",NA,2013,"WHI",0,"5/8/2019 4:00:00 AM","5/8/2019 4:00:00 AM","Tue","N",2019,2019
"3048","MERZ","SPRI",2016,"WHI",30000,"2/13/2020 5:00:00 AM","2/13/2020 5:00:00 AM","Thu","Y",2020,2020
"3049",NA,NA,2005,"GRY",0,"10/29/2020 4:00:00 AM","10/29/2020 4:00:00 AM","Thu","Y",2020,2020
"3050","FORD","F15",2010,"BLK",0,"5/16/2020 4:00:00 AM","5/16/2020 4:00:00 AM","Sat","Y",2020,2020
"3051","TOYT","CAM",2001,"BLK",0,"2/24/2020 5:00:00 AM","2/23/2020 5:00:00 AM","Sun","Y",2020,2020
"3052","TOYT","SIE",1998,"GRY",0,"3/8/2020 5:00:00 AM","3/9/2020 4:00:00 AM","Sun","Y",2020,2020
"3053",NA,NA,0,"BLK",0,"5/17/2020 4:00:00 AM","5/17/2020 4:00:00 AM","Sat","N",2020,2020
"3054","HYUN",NA,2016,"WHI",0,"11/17/2020 5:00:00 AM","11/17/2020 5:00:00 AM","Tue","Y",2020,2020
"3055","HYUN","VER",2016,"WHI",0,"11/17/2020 5:00:00 AM","11/17/2020 5:00:00 AM","Tue","Y",2020,2020
"3056","GMC","SIE",2017,"BLK",42000,"5/7/2020 4:00:00 AM","5/7/2020 4:00:00 AM","Wed","Y",2020,2020
"3057",NA,NA,2016,"BLK",1500,"9/14/2020 4:00:00 AM","9/15/2020 4:00:00 AM","Mon","N",2020,2020
"3058","BMW","BX3",2010,"WHI",0,"1/12/2020 5:00:00 AM","1/12/2020 5:00:00 AM","Sun","Y",2020,2020
"3059",NA,NA,0,"REDBLK",0,"7/8/2020 4:00:00 AM","7/8/2020 4:00:00 AM","Wed","N",2020,2020
"3060","FORD",NA,2019,"WHI",0,"2/18/2020 5:00:00 AM","2/18/2020 5:00:00 AM","Tue","Y",2020,2020
"3061","NISS","MAX",2008,"BLK",0,"7/27/2020 4:00:00 AM","7/27/2020 4:00:00 AM","Mon","Y",2020,2020
"3062",NA,NA,0,"BLK",0,"9/29/2020 4:00:00 AM","10/3/2020 4:00:00 AM","Tue","N",2020,2020
"3063","TOYT","COA",2017,"BLU",0,"3/15/2020 4:00:00 AM","3/15/2020 4:00:00 AM","Sun","Y",2020,2020
"3064","CHEV","MAL",2013,"BLU",0,"9/1/2020 4:00:00 AM","9/1/2020 4:00:00 AM","Mon","Y",2020,2020
"3065","CHEV","CRU",2018,"RED",0,"4/21/2020 4:00:00 AM","4/21/2020 4:00:00 AM","Mon","N",2020,2020
"3066","MAZD","M3",2019,"GRY",0,"11/23/2020 5:00:00 AM","11/24/2020 5:00:00 AM","Mon","Y",2020,2020
"3067","MERZ","E30",2007,"BLU",0,"11/15/2020 5:00:00 AM","11/15/2020 5:00:00 AM","Sat","N",2020,2020
"3068","FORD","FRE",2005,"LBL",0,"1/20/2020 5:00:00 AM","1/20/2020 5:00:00 AM","Mon","Y",2020,2020
"3069","FORD","EXL",2017,"WHI",35000,"6/1/2020 4:00:00 AM","6/1/2020 4:00:00 AM","Mon","Y",2020,2020
"3070","AUDI","AA4",2012,"BLK",0,"1/6/2020 5:00:00 AM","1/6/2020 5:00:00 AM","Sun","N",2020,2020
"3071","HOND","CIV",2014,"WHI",10000,"2/10/2020 5:00:00 AM","2/9/2020 5:00:00 AM","Sun","Y",2020,2020
"3072","DODG","CVN",2013,"SIL",0,"10/25/2021 4:00:00 AM","10/25/2021 4:00:00 AM","Mon","Y",2021,2021
"3073","PONT","GRA",2008,"GRY",0,"9/30/2021 4:00:00 AM","9/30/2021 4:00:00 AM","Thu","Y",2021,2021
"3074","HOND","AF6",2004,"GRN",0,"8/14/2021 4:00:00 AM","8/14/2021 4:00:00 AM","Fri","N",2021,2021
"3075","EMMO","GEMI",0,"RED",0,"12/25/2021 5:00:00 AM","12/29/2021 5:00:00 AM","Sat","N",2021,2021
"3076","VOLK","GLF",2010,"GRY",0,"11/23/2021 5:00:00 AM","11/23/2021 5:00:00 AM","Tue","Y",2021,2021
"3077","HOND","CIV",2020,"BLK",0,"12/30/2021 5:00:00 AM","12/30/2021 5:00:00 AM","Thu","Y",2021,2021
"3078",NA,NA,2017,"BLU",2099,"6/17/2021 4:00:00 AM","6/18/2021 4:00:00 AM","Thu","Y",2021,2021
"3079","HOND","CIV",2010,"BLK",0,"12/20/2021 5:00:00 AM","12/20/2021 5:00:00 AM","Mon","N",2021,2021
"3080","TOYT","T10",1993,"REDMRN",6500,"8/30/2021 4:00:00 AM","8/30/2021 4:00:00 AM","Mon","N",2021,2021
"3081","TOYT","COA",2007,"BLK",0,"12/20/2021 5:00:00 AM","12/20/2021 5:00:00 AM","Mon","Y",2021,2021
"3082",NA,NA,0,"WHI",0,"6/1/2021 4:00:00 AM","6/1/2021 4:00:00 AM","Tue","Y",2021,2021
"3083","MERZ",NA,2016,NA,25000,"7/2/2021 4:00:00 AM","7/2/2021 4:00:00 AM","Fri","Y",2021,2021
"3084","HOND","ACC",2014,"WHI",0,"10/2/2021 4:00:00 AM","10/3/2021 4:00:00 AM","Sat","Y",2021,2021
"3085","AUDI","4QP",2011,"WHI",0,"11/16/2021 5:00:00 AM","11/20/2021 5:00:00 AM","Tue","Y",2021,2021
"3086","VOLK","JET",2011,"GRY",0,"6/27/2021 4:00:00 AM","6/27/2021 4:00:00 AM","Sun","Y",2021,2021
"3087","JEEP","WRG",2020,"BLK",40000,"10/26/2022 4:00:00 AM","10/26/2022 4:00:00 AM","Wed","Y",2022,2022
"3088","HOND",NA,2008,"BLU",0,"1/15/2022 5:00:00 AM","1/15/2022 5:00:00 AM","Sat","Y",2022,2022
"3089","HOND",NA,2021,"BLK",0,"5/19/2022 4:00:00 AM","5/19/2022 4:00:00 AM","Wed","N",2022,2022
"3090","VOLK","PAS",2015,"BLU",0,"3/24/2022 4:00:00 AM","3/24/2022 4:00:00 AM","Thu","Y",2022,2022
"3091","JEEP","WUL",2021,"GRY",0,"8/18/2022 4:00:00 AM","8/18/2022 4:00:00 AM","Wed","N",2022,2022
"3092","JEEP","WRG",2021,"BLK",35000,"8/6/2022 4:00:00 AM","8/6/2022 4:00:00 AM","Fri","Y",2022,2022
"3093","FORD","COF",2021,"BLU",0,"2/15/2022 5:00:00 AM","2/25/2022 5:00:00 AM","Tue","Y",2022,2022
"3094","VOLK","JET",2016,"WHI",0,"5/30/2022 4:00:00 AM","5/30/2022 4:00:00 AM","Mon","Y",2022,2022
"3095","CHEV","SIL",2014,"GRY",0,"6/30/2022 4:00:00 AM","6/30/2022 4:00:00 AM","Thu","Y",2022,2022
"3096","HYUN","ELN",2019,"WHI",20000,"5/16/2022 4:00:00 AM","5/16/2022 4:00:00 AM","Mon","Y",2022,2022
"3097","HYUN",NA,2022,"WHI",0,"6/19/2022 4:00:00 AM","6/19/2022 4:00:00 AM","Sun","Y",2022,2022
"3098","TOYT","RV4",2020,"BLU",0,"11/9/2022 5:00:00 AM","11/9/2022 5:00:00 AM","Wed","Y",2022,2022
"3099","TOYT","YAR",2012,"WHI",0,"6/14/2022 4:00:00 AM","6/14/2022 4:00:00 AM","Tue","Y",2022,2022
"3100","MITS","OUT",2009,"BLK",0,"1/17/2022 5:00:00 AM","1/16/2022 5:00:00 AM","Sun","Y",2022,2022
"3101","TOYT","YAR",2009,"SIL",0,"1/11/2022 5:00:00 AM","1/11/2022 5:00:00 AM","Tue","Y",2022,2022
"3102",NA,NA,0,"BLUBLK",0,"6/17/2022 4:00:00 AM","6/18/2022 4:00:00 AM","Fri","N",2022,2022
"3103","HOND","CRV",2021,"BLK",53000,"10/13/2022 4:00:00 AM","10/13/2022 4:00:00 AM","Wed","Y",2022,2022
"3104","HOND","CIV",2007,"SIL",0,"9/16/2022 4:00:00 AM","9/16/2022 4:00:00 AM","Thu","Y",2022,2022
"3105",NA,NA,0,"WHI",0,"12/10/2022 5:00:00 AM","12/13/2022 5:00:00 AM","Sat","N",2022,2022
"3106","JEEP","WRG",2020,"WHI",0,"9/20/2022 4:00:00 AM","9/20/2022 4:00:00 AM","Mon","Y",2022,2022
"3107","DODG","R25",1999,"WHI",0,"10/27/2022 4:00:00 AM","10/26/2022 4:00:00 AM","Wed","Y",2022,2022
"3108","FORD",NA,2005,"RED",0,"10/8/2022 4:00:00 AM","10/8/2022 4:00:00 AM","Sat","Y",2022,2022
"3109","TOYT","COA",2005,"BLK",0,"7/28/2022 4:00:00 AM","8/4/2022 4:00:00 AM","Thu","Y",2022,2022
"3110","DODG","R15",2022,"BLK",84000,"7/14/2022 4:00:00 AM","7/15/2022 4:00:00 AM","Thu","N",2022,2022
"3111","HYUN","SAN",2020,"BLU",0,"10/30/2022 4:00:00 AM","11/9/2022 5:00:00 AM","Sat","N",2022,2022
"3112","HOND","UDY",2021,"WHI",0,"10/19/2022 4:00:00 AM","10/25/2022 4:00:00 AM","Wed","N",2022,2022
"3113","JEEP","WRG",2020,"GRY",0,"8/18/2022 4:00:00 AM","8/18/2022 4:00:00 AM","Wed","N",2022,2022
"3114","HYUN","TUC",2021,"GRY",0,"6/4/2022 4:00:00 AM","6/4/2022 4:00:00 AM","Sat","Y",2022,2022
"3115","HOND","CRV",2020,"GRY",0,"10/10/2022 4:00:00 AM","10/10/2022 4:00:00 AM","Mon","Y",2022,2022
"3116","DODG","DUR",0,"WHI",0,"11/15/2022 5:00:00 AM","11/17/2022 5:00:00 AM","Tue","N",2022,2022
"3117","KIA","FOR",2022,"BLK",0,"1/14/2023 5:00:00 AM","1/13/2023 5:00:00 AM","Fri","Y",2023,2023
"3118","INFI","Q60",2019,"WHI",0,"1/17/2023 5:00:00 AM","1/23/2023 5:00:00 AM","Tue","N",2023,2023
"3119","HYUN","PGS",2010,"BLK",0,"3/7/2023 5:00:00 AM","3/9/2023 5:00:00 AM","Tue","Y",2023,2023
"3120","STRN","SL1",2002,"GLD",0,"1/2/2023 5:00:00 AM","1/4/2023 5:00:00 AM","Mon","N",2023,2023
"3121","VOLK","CIG",2016,"WHI",0,"4/2/2023 4:00:00 AM","4/3/2023 4:00:00 AM","Sun","Y",2023,2023
"3122","CHEV","EQU",2017,"BLK",0,"2/11/2023 5:00:00 AM","2/11/2023 5:00:00 AM","Sat","N",2023,2023
"3123","FORD","EDG",2011,"WHI",20000,"4/12/2023 4:00:00 AM","4/13/2023 4:00:00 AM","Wed","Y",2023,2023
"3124","CHEV","TRV",2015,"GRY",0,"4/22/2023 4:00:00 AM","4/23/2023 4:00:00 AM","Sat","N",2023,2023
"3125","INFI","Q5S",2014,"BLK",0,"12/18/2018 5:00:00 AM","12/18/2018 5:00:00 AM","Mon","Y",2018,2018
"3126","CHEV","TRV",2016,"BLU",0,"8/19/2018 4:00:00 AM","8/19/2018 4:00:00 AM","Sat","Y",2018,2018
"3127","DODG","MAG",2005,"GRY",0,"6/16/2018 4:00:00 AM","6/16/2018 4:00:00 AM","Sat","Y",2018,2018
"3128","SUBA","IMP",2009,"SIL",7000,"8/11/2018 4:00:00 AM","8/11/2018 4:00:00 AM","Fri","Y",2018,2018
"3129","TOYT","COA",1998,"BRN",0,"4/6/2018 4:00:00 AM","4/8/2018 4:00:00 AM","Fri","Y",2018,2018
"3130","MAZD","TRI",2008,"BGE",0,"3/10/2018 5:00:00 AM","3/10/2018 5:00:00 AM","Sat","Y",2018,2018
"3131","MAZD","TRI",2008,"BGE",0,"3/30/2018 4:00:00 AM","3/30/2018 4:00:00 AM","Fri","N",2018,2018
"3132","FORD","ESP",2006,"MRN",0,"5/17/2018 4:00:00 AM","5/17/2018 4:00:00 AM","Thu","Y",2018,2018
"3133","LNDR","RRV",2016,"GRY",0,"12/21/2018 5:00:00 AM","12/20/2018 5:00:00 AM","Thu","Y",2018,2018
"3134","DODG","CVN",2016,"BLK",16125,"5/3/2018 4:00:00 AM","5/8/2018 4:00:00 AM","Thu","N",2018,2018
"3135","TOYT","COA",1998,"BRN",0,"8/26/2018 4:00:00 AM","8/26/2018 4:00:00 AM","Sun","Y",2018,2018
"3136",NA,NA,0,"BLK",2400,"7/30/2019 4:00:00 AM","7/31/2019 4:00:00 AM","Tue","N",2019,2019
"3137","OLDS","CCR",1994,"GRY",0,"5/27/2019 4:00:00 AM","5/28/2019 4:00:00 AM","Mon","Y",2019,2019
"3138","DODG","CAR",2008,"BGE",0,"11/18/2019 5:00:00 AM","11/18/2019 5:00:00 AM","Mon","Y",2019,2019
"3139",NA,NA,2004,"BLK",0,"12/10/2019 5:00:00 AM","12/28/2019 5:00:00 AM","Tue","Y",2019,2019
"3140",NA,NA,0,"BLUWHI",0,"12/10/2019 5:00:00 AM","12/28/2019 5:00:00 AM","Tue","N",2019,2019
"3141","BMW","X1",0,"SIL",0,"12/28/2019 5:00:00 AM","12/27/2019 5:00:00 AM","Fri","Y",2019,2019
"3142","INFI","Q45",2017,"BLK",0,"3/1/2019 5:00:00 AM","3/1/2019 5:00:00 AM","Fri","Y",2019,2019
"3143","AUDI","A7",2012,"BLU",0,"5/21/2019 4:00:00 AM","5/21/2019 4:00:00 AM","Tue","Y",2019,2019
"3144","LEXS",NA,2018,"BLK",0,"8/21/2019 4:00:00 AM","8/22/2019 4:00:00 AM","Wed","N",2019,2019
"3145","TOYT","4RN",2018,"BLK",0,"8/21/2019 4:00:00 AM","8/22/2019 4:00:00 AM","Wed","Y",2019,2019
"3146","SUBA","O6L",2013,"RED",2500,"8/17/2019 4:00:00 AM","8/22/2019 4:00:00 AM","Sat","Y",2019,2019
"3147","CASE",NA,2015,"YEL",0,"8/30/2019 4:00:00 AM","9/4/2019 4:00:00 AM","Fri","N",2019,2019
"3148","MAZD","M3",2015,"RED",14000,"12/14/2019 5:00:00 AM","12/14/2019 5:00:00 AM","Fri","Y",2019,2019
"3149","HYUN",NA,2018,"WHI",0,"6/6/2019 4:00:00 AM","6/5/2019 4:00:00 AM","Wed","N",2019,2019
"3150","KIA","SPO",2012,"BLK",0,"7/22/2020 4:00:00 AM","7/22/2020 4:00:00 AM","Wed","Y",2020,2020
"3151",NA,NA,0,"BLKRED",0,"7/14/2020 4:00:00 AM","7/15/2020 4:00:00 AM","Tue","N",2020,2020
"3152","MERZ","GLE",2016,"GRY",0,"10/10/2020 4:00:00 AM","10/12/2020 4:00:00 AM","Sat","N",2020,2020
"3153","TOYT","HIG",2019,"BLK",52000,"12/30/2020 5:00:00 AM","12/30/2020 5:00:00 AM","Wed","Y",2020,2020
"3154","TOYT","HIG",2016,"WHI",0,"2/26/2020 5:00:00 AM","2/26/2020 5:00:00 AM","Wed","Y",2020,2020
"3155","LEXS",NA,2019,"DGR",0,"11/27/2020 5:00:00 AM","11/27/2020 5:00:00 AM","Fri","N",2020,2020
"3156","BMW","BX5",2006,"BLK",0,"1/31/2020 5:00:00 AM","2/4/2020 5:00:00 AM","Fri","N",2020,2020
"3157","CHRY","NEW",1968,"BLU",0,"8/7/2020 4:00:00 AM","8/10/2020 4:00:00 AM","Fri","Y",2020,2020
"3158","NINE",NA,0,"BLKGRY",0,"9/11/2021 4:00:00 AM","9/12/2021 4:00:00 AM","Sat","N",2021,2021
"3159","FORD","COF",2019,"BLK",0,"3/17/2021 4:00:00 AM","3/17/2021 4:00:00 AM","Tue","Y",2021,2021
"3160","VOLK","JTC",2019,"GRY",0,"3/13/2021 5:00:00 AM","3/13/2021 5:00:00 AM","Fri","Y",2021,2021
"3161","FORD","CTV",2014,"WHI",0,"12/8/2021 5:00:00 AM","12/8/2021 5:00:00 AM","Wed","Y",2021,2021
"3162",NA,NA,0,"BLK",0,"7/6/2021 4:00:00 AM","7/14/2021 4:00:00 AM","Tue","N",2021,2021
"3163",NA,NA,2018,"WHI",0,"7/6/2021 4:00:00 AM","7/14/2021 4:00:00 AM","Tue","N",2021,2021
"3164","MITS","LAN",2017,"BLK",20000,"6/21/2021 4:00:00 AM","6/22/2021 4:00:00 AM","Mon","Y",2021,2021
"3165","LEXS","YZG",2020,"SIL",0,"9/8/2021 4:00:00 AM","9/8/2021 4:00:00 AM","Tue","N",2021,2021
"3166","LEXS","RX3",2019,"SIL",0,"12/28/2021 5:00:00 AM","12/28/2021 5:00:00 AM","Mon","Y",2021,2021
"3167","NISS",NA,2001,"BGE",0,"5/26/2021 4:00:00 AM","5/26/2021 4:00:00 AM","Wed","Y",2021,2021
"3168","LEXS","RX5",2018,NA,0,"9/8/2021 4:00:00 AM","9/10/2021 4:00:00 AM","Tue","N",2021,2021
"3169","LEXS","RX35",2020,"GRY",0,"8/9/2021 4:00:00 AM","8/9/2021 4:00:00 AM","Sun","N",2021,2021
"3170","LEXS","RX35",2018,"BLK",42000,"3/26/2022 4:00:00 AM","4/2/2022 4:00:00 AM","Sat","N",2022,2022
"3171","TOYT","MRI",2020,"RED",0,"11/1/2022 4:00:00 AM","11/2/2022 4:00:00 AM","Tue","Y",2022,2022
"3172","TOYT","RAV",2007,"BLU",0,"9/1/2022 4:00:00 AM","9/12/2022 4:00:00 AM","Thu","Y",2022,2022
"3173","TOYT",NA,2019,"RED",0,"12/18/2022 5:00:00 AM","12/18/2022 5:00:00 AM","Sun","Y",2022,2022
"3174","FORD","FRE",2004,"BGESIL",0,"5/16/2022 4:00:00 AM","5/16/2022 4:00:00 AM","Mon","Y",2022,2022
"3175","VESP",NA,2018,"RED",900,"7/28/2022 4:00:00 AM","7/30/2022 4:00:00 AM","Wed","N",2022,2022
"3176","TOYT","RAV",2021,"BLU",0,"12/17/2022 5:00:00 AM","12/18/2022 5:00:00 AM","Sat","N",2022,2022
"3177","CHEV",NA,2022,"WHI",0,"12/15/2022 5:00:00 AM","12/15/2022 5:00:00 AM","Thu","Y",2022,2022
"3178","HOND","UDY",2020,"WHI",0,"5/26/2022 4:00:00 AM","5/27/2022 4:00:00 AM","Thu","N",2022,2022
"3179","TRA","H&H",2009,"WHI",0,"3/23/2022 4:00:00 AM","3/24/2022 4:00:00 AM","Wed","Y",2022,2022
"3180","HOND","PIL",2021,"WHI",0,"5/24/2022 4:00:00 AM","5/24/2022 4:00:00 AM","Tue","Y",2022,2022
"3181","HOND",NA,2020,"SIL",35000,"6/12/2022 4:00:00 AM","6/12/2022 4:00:00 AM","Sun","Y",2022,2022
"3182","HOND","UDY",2022,"GRY",0,"8/27/2022 4:00:00 AM","8/28/2022 4:00:00 AM","Sat","N",2022,2022
"3183","HOND","UDY",2022,"BLK",0,"8/25/2022 4:00:00 AM","8/25/2022 4:00:00 AM","Wed","N",2022,2022
"3184","FORD","XPL",2017,"BLK",0,"9/3/2022 4:00:00 AM","9/3/2022 4:00:00 AM","Fri","Y",2022,2022
"3185","TOYT","CAM",2010,"GRN",4000,"2/24/2022 5:00:00 AM","2/24/2022 5:00:00 AM","Thu","Y",2022,2022
"3186","TOYT","CAM",2010,"GRN",0,"6/14/2022 4:00:00 AM","6/14/2022 4:00:00 AM","Tue","Y",2022,2022
"3187","HYUN","VELO",2013,"RED",0,"4/4/2022 4:00:00 AM","4/5/2022 4:00:00 AM","Mon","Y",2022,2022
"3188",NA,NA,0,"BLK",0,"5/29/2022 4:00:00 AM","5/30/2022 4:00:00 AM","Sat","N",2022,2022
"3189","HOND","CRV",2022,"GRY",48000,"5/19/2022 4:00:00 AM","5/19/2022 4:00:00 AM","Wed","N",2022,2022
"3190","HYUN","ELA",2019,"BLK",0,"1/17/2022 5:00:00 AM","1/19/2022 5:00:00 AM","Mon","Y",2022,2022
"3191","ACUR","RDX",2021,"WHI",0,"7/18/2022 4:00:00 AM","7/18/2022 4:00:00 AM","Mon","N",2022,2022
"3192","HOND",NA,2022,"GRY",0,"12/6/2022 5:00:00 AM","12/7/2022 5:00:00 AM","Tue","N",2022,2022
"3193","TOYT","UCS",2004,"GRY",0,"5/16/2022 4:00:00 AM","5/16/2022 4:00:00 AM","Sun","Y",2022,2022
"3194","HOND","CRV",2020,NA,40000,"7/22/2022 4:00:00 AM","7/22/2022 4:00:00 AM","Fri","Y",2022,2022
"3195","HOND","CRV",2019,"BLU",0,"8/9/2022 4:00:00 AM","8/9/2022 4:00:00 AM","Mon","N",2022,2022
"3196","TOYT","TAC",2018,"GRY",47000,"1/23/2022 5:00:00 AM","1/23/2022 5:00:00 AM","Sat","N",2022,2022
