OBJECTID,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Style,Vehicle Colour,Vehicle Value,Weekday,Recovered,Neighbourhood,Ward,Sector,Reported Date,Occurred Date,Year,x,y
39564,2021,LNDR,NA,CARRY,WHI,70000,Wed,Y,Stittsville,STITTSVILLE,Sector 13,9/8/2022 4:00:00 AM,9/7/2022 4:00:00 AM,2022,351488.653369419,5015023.52381359
39565,2018,TOYT,HIG,CARRY,WHI,50000,Sat,N,Stittsville,STITTSVILLE,Sector 13,6/11/2022 4:00:00 AM,6/11/2022 4:00:00 AM,2022,350364.780275588,5012794.41636134
39566,2016,HOND,ACC,4DR,WHI,0,Tue,N,Stittsville,STITTSVILLE,Sector 13,5/31/2022 4:00:00 AM,5/31/2022 4:00:00 AM,2022,349568.223474395,5015270.88886456
39567,2019,TOYT,HIG,CARRY,GRY,0,Mon,Y,Stittsville,STITTSVILLE,Sector 13,1/17/2022 5:00:00 AM,1/17/2022 5:00:00 AM,2022,350576.785458719,5013821.42330186
39568,0,NISS,KIC,4DR,MRN,0,Fri,Y,Stittsville,STITTSVILLE,Sector 13,1/28/2022 5:00:00 AM,1/28/2022 5:00:00 AM,2022,348962.042651179,5017165.92652159
39569,0,BMW,JGG,CARRY,BRN,0,Fri,Y,Stittsville,STITTSVILLE,Sector 13,1/28/2022 5:00:00 AM,1/28/2022 5:00:00 AM,2022,349675.787756969,5017364.45371404
39570,2018,HYUN,SAN,NA,WHI,0,Fri,N,Stittsville,STITTSVILLE,Sector 13,1/28/2022 5:00:00 AM,1/28/2022 5:00:00 AM,2022,348962.042651179,5017165.92652159
39571,0,MERZ,NA,NA,SIL,0,Fri,N,Stittsville,STITTSVILLE,Sector 13,1/28/2022 5:00:00 AM,1/28/2022 5:00:00 AM,2022,348962.042651179,5017165.92652159
39572,2021,JEEP,GCH,CARRY,WHI,0,Tue,Y,Stittsville,STITTSVILLE,Sector 13,3/25/2022 4:00:00 AM,3/15/2022 4:00:00 AM,2022,349675.787756969,5017364.45371404
39573,0,DODG,R15,PICKUP,BLK,0,Mon,N,Stittsville,STITTSVILLE,Sector 13,4/2/2022 4:00:00 AM,3/7/2022 5:00:00 AM,2022,349675.787756969,5017364.45371404
39574,2021,HYUN,PALI,CARRY,WHI,0,Thu,Y,Stittsville,STITTSVILLE,Sector 13,5/19/2022 4:00:00 AM,5/19/2022 4:00:00 AM,2022,348962.042651179,5017165.92652159
39575,0,MAZD,CX5,CARRY,RED,0,Thu,N,Stittsville,STITTSVILLE,Sector 13,5/19/2022 4:00:00 AM,5/19/2022 4:00:00 AM,2022,348962.042651179,5017165.92652159
39576,2022,JEEP,GLAD,CARRY,BLK,0,Thu,N,Stittsville,STITTSVILLE,Sector 13,8/4/2022 4:00:00 AM,8/4/2022 4:00:00 AM,2022,349382.296999418,5016864.05998817
39577,2022,JEEP,WRG,CARRY,GRY,0,Thu,Y,Stittsville,STITTSVILLE,Sector 13,8/4/2022 4:00:00 AM,8/4/2022 4:00:00 AM,2022,349382.296999418,5016864.05998817
39578,2019,TOYT,HIG,CARRY,BLK,50000,Sat,N,Stittsville,STITTSVILLE,Sector 13,6/11/2022 4:00:00 AM,6/11/2022 4:00:00 AM,2022,350156.779507597,5013107.41932545
39579,2022,TOYT,HIG,CARRY,WHI,82000,Sat,N,Stittsville,STITTSVILLE,Sector 13,11/6/2022 4:00:00 AM,11/5/2022 4:00:00 AM,2022,351712.588068641,5012516.41826452
39580,2021,JEEP,WRG,CARRY,BLK,0,Fri,Y,Stittsville,STITTSVILLE,Sector 13,12/9/2022 5:00:00 AM,12/9/2022 5:00:00 AM,2022,350561.300536551,5012248.51163399
39581,2020,ACUR,RDX,CARRY,WHI,0,Wed,N,Stittsville,STITTSVILLE,Sector 13,7/20/2022 4:00:00 AM,7/20/2022 4:00:00 AM,2022,350846.202542817,5016455.27268107
39582,0,KUBO,NA,TRACT,ONG,30000,Mon,N,Stittsville,STITTSVILLE,Sector 13,7/18/2022 4:00:00 AM,7/19/2022 4:00:00 AM,2022,350020.997528814,5015909.49001058
39583,2017,LEXS,RX5,CARRY,BLK,0,Fri,N,Stittsville,STITTSVILLE,Sector 13,3/25/2022 4:00:00 AM,3/25/2022 4:00:00 AM,2022,351694.663058195,5012306.54536676
39584,2020,FORD,NA,PICKUP,BLK,80000,Mon,N,Stittsville,STITTSVILLE,Sector 13,6/28/2022 4:00:00 AM,6/28/2022 4:00:00 AM,2022,348894.840579234,5013379.80417384
39585,2021,JEEP,GCH,CARRY,WHI,91000,Tue,N,Stittsville,STITTSVILLE,Sector 13,10/25/2022 4:00:00 AM,10/25/2022 4:00:00 AM,2022,349900.645684489,5016592.91268758
39586,2021,HOND,NA,CARRY,WHI,0,Mon,Y,Stittsville,STITTSVILLE,Sector 13,7/12/2022 4:00:00 AM,7/12/2022 4:00:00 AM,2022,348894.840579234,5013379.80417384
39587,2022,HOND,CRV,CARRY,GRY,0,Tue,Y,Stittsville,STITTSVILLE,Sector 13,7/20/2022 4:00:00 AM,7/19/2022 4:00:00 AM,2022,350714.660374217,5016597.12468089
39588,2021,JEEP,GCH,CARRY,GRY,60000,Fri,Y,Stittsville,STITTSVILLE,Sector 13,11/11/2022 5:00:00 AM,11/11/2022 5:00:00 AM,2022,350117.284505215,5015724.03476445
39589,2020,FORD,EXP,NA,BLK,0,Wed,Y,Stittsville,STITTSVILLE,Sector 13,5/25/2022 4:00:00 AM,5/25/2022 4:00:00 AM,2022,348761.790818959,5013827.94823583
39590,2020,HOND,CRV,CARRY,BLK,0,Mon,N,Stittsville,STITTSVILLE,Sector 13,7/12/2022 4:00:00 AM,7/12/2022 4:00:00 AM,2022,348441.583642717,5013929.0033411
39591,2019,FORD,SPE,CARRY,GRY,28000,Sat,Y,Stittsville,STITTSVILLE,Sector 13,5/7/2022 4:00:00 AM,5/7/2022 4:00:00 AM,2022,350466.448488938,5016829.72302574
39592,2018,JEEP,GCH,CARRY,GRY,0,Thu,N,Stittsville,STITTSVILLE,Sector 13,5/27/2022 4:00:00 AM,5/26/2022 4:00:00 AM,2022,349890.932477801,5012178.45838422
39593,2019,GMC,SAV,VAN,WHI,0,Wed,Y,Stittsville,STITTSVILLE,Sector 13,8/25/2022 4:00:00 AM,8/24/2022 4:00:00 AM,2022,351321.587634034,5016622.35774921
39594,2019,TOYT,HIG,NA,BLK,0,Wed,N,Stittsville,STITTSVILLE,Sector 13,6/8/2022 4:00:00 AM,6/8/2022 4:00:00 AM,2022,350290.419459694,5011943.18441435
39595,2018,GMC,SAV,VAN,WHI,0,Fri,N,Stittsville,STITTSVILLE,Sector 13,9/6/2022 4:00:00 AM,9/2/2022 4:00:00 AM,2022,351861.722569622,5013373.93391248
39596,2018,FORD,F15,PICKUP,GRY,90000,Tue,N,Stittsville,STITTSVILLE,Sector 13,5/31/2022 4:00:00 AM,5/31/2022 4:00:00 AM,2022,350555.09431464,5015050.34008914
39597,2011,HOND,CRV,CARRY,SIL,0,Mon,Y,Stittsville,STITTSVILLE,Sector 13,6/13/2022 4:00:00 AM,6/13/2022 4:00:00 AM,2022,349943.783395911,5015047.43488261
39598,0,JEEP,CHK,NA,GRY,0,Thu,Y,Stittsville,STITTSVILLE,Sector 13,4/8/2022 4:00:00 AM,4/7/2022 4:00:00 AM,2022,349244.931519703,5014162.18403297
39599,2013,AUDI,AQ5,CARRY,BLK,0,Tue,N,Stittsville,STITTSVILLE,Sector 13,4/6/2022 4:00:00 AM,4/6/2022 4:00:00 AM,2022,349335.944826707,5014746.45054735
39600,2019,HYUN,SAN,CARRY,BLK,50000,Wed,Y,Stittsville,STITTSVILLE,Sector 13,10/12/2022 4:00:00 AM,10/13/2022 4:00:00 AM,2022,349335.944826707,5014746.45054735
39601,2021,MERZ,NA,NA,BLK,0,Mon,N,Stittsville,STITTSVILLE,Sector 13,12/30/2022 5:00:00 AM,8/15/2022 4:00:00 AM,2022,348804.772697794,5014359.43200029
39602,2020,LEXS,NA,CARRY,SIL,68500,Wed,Y,Stittsville,STITTSVILLE,Sector 13,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,2022,349609.494398709,5012299.68734537
39603,2019,TOYT,HIG,CARRY,WHI,58973,Thu,N,Stittsville,STITTSVILLE,Sector 13,7/29/2022 4:00:00 AM,7/28/2022 4:00:00 AM,2022,351559.688076896,5012144.35945668
39604,2011,CHEV,MAL,4DR,WHI,0,Sun,Y,Stittsville,RIDEAU-GOULBOURN,Sector 13,6/19/2022 4:00:00 AM,6/19/2022 4:00:00 AM,2022,346311.034170539,5013183.9613305
39605,2021,FORD,F15,PICKUP,WHI,0,Wed,Y,Stittsville,STITTSVILLE,Sector 13,6/22/2022 4:00:00 AM,6/22/2022 4:00:00 AM,2022,348166.490889018,5014596.5191004
39606,2021,JEEP,GCK,CARRY,BLK,0,Tue,Y,Stittsville,STITTSVILLE,Sector 13,11/8/2022 5:00:00 AM,11/8/2022 5:00:00 AM,2022,350458.165707532,5016511.87391557
39607,2017,LEXS,RX5,CARRY,GRY,0,Mon,N,Stittsville,STITTSVILLE,Sector 13,7/12/2022 4:00:00 AM,7/11/2022 4:00:00 AM,2022,348819.738690341,5013879.77809429
39608,2021,HOND,CRV,CARRY,BLU,0,Sun,Y,Stittsville,STITTSVILLE,Sector 13,8/8/2022 4:00:00 AM,8/7/2022 4:00:00 AM,2022,351110.791245096,5014519.42799938
39609,2021,DODG,NA,CARRY,RED,50000,Fri,Y,Stittsville,STITTSVILLE,Sector 13,11/11/2022 5:00:00 AM,11/11/2022 5:00:00 AM,2022,350437.785520217,5014325.42808189
39610,2018,TOYT,HIG,CARRY,RED,0,Sun,N,Stittsville,STITTSVILLE,Sector 13,6/19/2022 4:00:00 AM,6/19/2022 4:00:00 AM,2022,350802.782381317,5012227.41045208
39611,2018,JEEP,NA,CARRY,GRY,0,Thu,Y,Stittsville,STITTSVILLE,Sector 13,1/21/2022 5:00:00 AM,1/21/2022 5:00:00 AM,2022,350220.778424563,5012618.41447923
39612,2021,TOYT,HIG,CARRY,BLK,0,Thu,Y,Stittsville,STITTSVILLE,Sector 13,9/2/2022 4:00:00 AM,9/1/2022 4:00:00 AM,2022,350274.217296552,5016047.20619968
39613,2021,JEEP,GRA,CARRY,WHI,0,Fri,Y,Stittsville,STITTSVILLE,Sector 13,5/27/2022 4:00:00 AM,5/27/2022 4:00:00 AM,2022,350000.632418109,5012088.25162322
39614,2015,JEEP,GCH,CAMP,BLK,0,Sat,N,Stittsville,STITTSVILLE,Sector 13,5/29/2022 4:00:00 AM,5/29/2022 4:00:00 AM,2022,352391.127330584,5014604.57007319
39615,2021,DODG,DUR,CARRY,BLK,0,Tue,Y,Stittsville,STITTSVILLE,Sector 13,8/31/2022 4:00:00 AM,8/31/2022 4:00:00 AM,2022,349867.136630131,5012356.83357322
39616,2021,JEEP,WRG,CARRY,SIL,0,Mon,N,Stittsville,STITTSVILLE,Sector 13,2/6/2023 5:00:00 AM,2/6/2023 5:00:00 AM,2023,352160.703405431,5015781.76930249
39617,2019,NA,NA,PICKUP,WHI,0,Fri,Y,Stittsville,STITTSVILLE,Sector 13,3/10/2023 5:00:00 AM,3/10/2023 5:00:00 AM,2023,353628.8592121,5014611.7537421
39618,2020,HOND,NA,CARRY,BLK,32000,Sun,N,Stittsville,STITTSVILLE,Sector 13,3/5/2023 5:00:00 AM,3/5/2023 5:00:00 AM,2023,352580.936174154,5014956.06347843
39619,2021,DODG,DUR,CARRY,BLK,0,Fri,N,Stittsville,STITTSVILLE,Sector 13,2/10/2023 5:00:00 AM,2/10/2023 5:00:00 AM,2023,353547.70618963,5014973.21180708
39620,2022,RAM,DUR,PICKUP,WHI,0,Thu,N,Stittsville,STITTSVILLE,Sector 13,1/27/2023 5:00:00 AM,1/27/2023 5:00:00 AM,2023,353103.892921272,5015647.14857481
39621,2021,JEEP,WRG,CARRY,GRY,0,Tue,N,Stittsville,STITTSVILLE,Sector 13,1/10/2023 5:00:00 AM,1/10/2023 5:00:00 AM,2023,352749.663270616,5016029.49324935
39622,2021,TOYT,RAV,CARRY,BLK,0,Sun,Y,Stittsville,STITTSVILLE,Sector 13,4/2/2023 4:00:00 AM,4/2/2023 4:00:00 AM,2023,353773.13954745,5014847.45500939
39623,2022,DODG,R15,PICKUP,BLK,80000,Wed,N,Stittsville,STITTSVILLE,Sector 13,1/18/2023 5:00:00 AM,1/19/2023 5:00:00 AM,2023,349911.78959473,5017527.4544795
39624,2021,DODG,R15,PICKUP,BLK,0,Wed,N,Stittsville,STITTSVILLE,Sector 13,1/18/2023 5:00:00 AM,1/19/2023 5:00:00 AM,2023,349911.78959473,5017527.4544795
39625,2022,TOYT,HIG,CARRY,BLK,0,Sun,Y,Stittsville,STITTSVILLE,Sector 13,3/6/2023 5:00:00 AM,3/6/2023 5:00:00 AM,2023,349741.783509221,5015603.43999688
39626,0,NA,42FK,CAMP,NA,0,Sat,N,Stittsville,STITTSVILLE,Sector 13,3/12/2023 5:00:00 AM,3/12/2023 5:00:00 AM,2023,348904.951562559,5014155.96326869
39627,2019,JEEP,WRG,CARRY,WHI,0,Mon,N,Stittsville,STITTSVILLE,Sector 13,3/6/2023 5:00:00 AM,3/6/2023 5:00:00 AM,2023,350430.116603677,5016298.93871435
39628,2021,JEEP,JJD,CARRY,DGR,0,Wed,Y,Stittsville,STITTSVILLE,Sector 13,3/8/2023 5:00:00 AM,3/8/2023 5:00:00 AM,2023,350430.116603677,5016298.93871435
39629,2019,DODG,R15,PICKUP,WHI,50000,Fri,Y,Stittsville,STITTSVILLE,Sector 13,2/17/2023 5:00:00 AM,2/17/2023 5:00:00 AM,2023,350331.898534768,5016396.39084385
39630,2020,HOND,RW2,CARRY,WHI,0,Thu,N,Stittsville,STITTSVILLE,Sector 13,3/16/2023 4:00:00 AM,3/16/2023 4:00:00 AM,2023,350049.305549509,5016406.89217097
39631,2021,JEEP,WUL,CARRY,BLK,0,Fri,N,Stittsville,STITTSVILLE,Sector 13,3/31/2023 4:00:00 AM,3/31/2023 4:00:00 AM,2023,350875.311150964,5011601.498414
39632,2023,JEEP,NA,CARRY,NA,55000,Wed,Y,Stittsville,STITTSVILLE,Sector 13,3/8/2023 5:00:00 AM,3/8/2023 5:00:00 AM,2023,349423.590726293,5015713.2698818
39633,2022,HOND,CRV,CARRY,BLK,0,Sat,Y,Stittsville,STITTSVILLE,Sector 13,3/5/2023 5:00:00 AM,3/5/2023 5:00:00 AM,2023,350695.7863967,5013976.42400616
39634,2022,HOND,CRV,CARRY,BLK,40000,Sun,Y,Stittsville,STITTSVILLE,Sector 13,3/5/2023 5:00:00 AM,3/5/2023 5:00:00 AM,2023,350290.419459694,5011943.18441435
39635,2022,NA,NA,PICKUP,BLK,64000,Tue,Y,Stittsville,STITTSVILLE,Sector 13,2/1/2023 5:00:00 AM,2/1/2023 5:00:00 AM,2023,352391.127330584,5014604.57007319
39636,2020,JEEP,HJG,CARRY,BLK,0,Mon,Y,Stittsville,STITTSVILLE,Sector 13,1/24/2023 5:00:00 AM,1/24/2023 5:00:00 AM,2023,350307.128912138,5013496.66316507
39637,2022,HOND,NA,CARRY,BLK,45000,Tue,N,Stittsville,STITTSVILLE,Sector 13,3/8/2023 5:00:00 AM,3/8/2023 5:00:00 AM,2023,350304.318906506,5015783.28852371
39638,2020,HOND,CRV,CAMP,RED,0,Sun,N,Stittsville,STITTSVILLE,Sector 13,3/5/2023 5:00:00 AM,3/5/2023 5:00:00 AM,2023,349971.718871503,5015961.41461705
39639,2021,ACUR,RDX,CARRY,NA,45000,Wed,N,Stittsville,STITTSVILLE,Sector 13,3/8/2023 5:00:00 AM,3/8/2023 5:00:00 AM,2023,349837.252572913,5016600.22171406
39640,2021,TOYT,HIG,CARRY,WHI,0,Sat,Y,Stittsville,RIDEAU-GOULBOURN,Sector 13,2/25/2023 5:00:00 AM,2/26/2023 5:00:00 AM,2023,347737.766900312,5015441.44309015
39641,2001,HOND,CIVI,4DR,SIL,0,Tue,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,7/16/2018 4:00:00 AM,6/26/2018 4:00:00 AM,2018,364662.020003352,5012494.51891932
39642,2015,TOYT,CAM,4DR,WHI,15000,Wed,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,5/10/2018 4:00:00 AM,5/10/2018 4:00:00 AM,2018,365331.821825763,5013085.83394683
39643,2011,MAZD,MX6,CARRY,SIL,0,Tue,Y,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,7/4/2018 4:00:00 AM,7/3/2018 4:00:00 AM,2018,365898.750791132,5013103.52483995
39644,2007,TOYT,TAC,PICKUP,WHI,0,Thu,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,4/20/2018 4:00:00 AM,4/20/2018 4:00:00 AM,2018,364463.748862566,5012573.40795822
39645,2016,HOND,CIV,4DR,SIL,0,Sun,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,6/24/2018 4:00:00 AM,6/24/2018 4:00:00 AM,2018,363990.797956022,5012498.91295167
39646,2017,FORD,SPE,CARRY,GRY,0,Sun,Y,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,10/1/2018 4:00:00 AM,10/1/2018 4:00:00 AM,2018,366128.863675643,5013435.3927499
39647,2005,FORD,F35,PICKUP,RED,0,Thu,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,8/7/2018 4:00:00 AM,8/2/2018 4:00:00 AM,2018,364181.669899588,5012216.28100381
39648,0,NA,NA,NA,ONG,0,Mon,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,10/8/2018 4:00:00 AM,10/9/2018 4:00:00 AM,2018,363796.03729794,5012618.31139391
39649,0,BOCT,P250,OTHER,NA,0,Tue,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,5/16/2018 4:00:00 AM,5/16/2018 4:00:00 AM,2018,365351.89877255,5011682.45008229
39650,2015,MERZ,2CA,4DR,WHI,0,Sat,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,8/11/2019 4:00:00 AM,8/11/2019 4:00:00 AM,2019,366407.108490346,5012523.64750098
39651,2018,TOYT,HIG,CARRY,GRY,65000,Fri,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,10/5/2019 4:00:00 AM,10/4/2019 4:00:00 AM,2019,365217.936888959,5012526.57103595
39652,2017,TOYT,HIG,CARRY,BLK,0,Mon,Y,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,9/16/2019 4:00:00 AM,9/16/2019 4:00:00 AM,2019,365636.968709567,5013644.74172572
39653,2017,TOYT,HIG,CARRY,BLK,0,Sun,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,11/4/2019 5:00:00 AM,11/3/2019 4:00:00 AM,2019,365398.323802864,5013550.01382064
39654,2016,TOYT,4RN,CARRY,WHI,0,Fri,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,10/5/2019 4:00:00 AM,10/5/2019 4:00:00 AM,2019,364463.748862566,5012573.40795822
39655,2008,SUBA,IMP,4DR,BLK,10000,Sat,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,5/4/2019 4:00:00 AM,5/4/2019 4:00:00 AM,2019,363560.675069922,5014576.84854273
39656,2019,HOND,ACC,4DR,RED,0,Mon,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,12/30/2019 5:00:00 AM,12/30/2019 5:00:00 AM,2020,361313.028852525,5013993.87130395
39657,2017,LEXS,RX5,CARRY,BLK,0,Wed,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,12/4/2019 5:00:00 AM,12/4/2019 5:00:00 AM,2019,365460.718453791,5011527.80040534
39658,2020,LEXS,NA,CARRY,WHI,0,Mon,Y,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,7/14/2020 4:00:00 AM,7/14/2020 4:00:00 AM,2020,366651.346656152,5012783.66253595
39659,2020,HOND,CIV,4DR,GRY,0,Sun,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,6/15/2020 4:00:00 AM,6/14/2020 4:00:00 AM,2020,363972.809239912,5012396.15182661
39660,2017,TOYT,HIG,CARRY,BRN,30000,Sun,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,10/11/2020 4:00:00 AM,10/11/2020 4:00:00 AM,2020,365977.124799661,5013891.97265713
39661,2013,DODG,CAR,VAN,BLK,0,Fri,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,8/7/2020 4:00:00 AM,8/7/2020 4:00:00 AM,2020,364641.355904538,5012126.18093157
39662,2016,LEXS,RX3,CARRY,BLK,0,Sun,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,12/21/2020 5:00:00 AM,12/20/2020 5:00:00 AM,2020,364463.748862566,5012573.40795822
39663,2013,DODG,JOU,CARRY,GRY,0,Thu,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,1/23/2020 5:00:00 AM,1/23/2020 5:00:00 AM,2020,364008.548974775,5014601.18350016
39664,2018,LEXS,NA,CARRY,SIL,0,Tue,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,6/3/2020 4:00:00 AM,6/3/2020 4:00:00 AM,2020,366029.535711664,5012929.0577018
39665,2018,TOYT,HIG,CARRY,WHI,0,Sun,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,12/7/2020 5:00:00 AM,12/7/2020 5:00:00 AM,2020,365456.252783428,5012894.78982603
39666,2018,TOYT,4RN,CARRY,BLK,40000,Thu,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,12/10/2020 5:00:00 AM,12/10/2020 5:00:00 AM,2020,362669.959272413,5013520.01131871
39667,2011,HYUN,ELN,4DR,BLK,0,Tue,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,3/17/2020 4:00:00 AM,3/17/2020 4:00:00 AM,2020,364934.80982918,5012031.69005835
39668,2019,JAGU,FTP,2DR,WHI,0,Mon,Y,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,9/1/2020 4:00:00 AM,9/1/2020 4:00:00 AM,2020,365847.039845438,5013405.73275019
39669,2011,FORD,EDG,CARRY,GRY,0,Fri,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,8/22/2020 4:00:00 AM,8/22/2020 4:00:00 AM,2020,364426.464223765,5012089.2298336
39670,2018,TOYT,TAC,PICKUP,GRY,0,Mon,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,12/7/2020 5:00:00 AM,12/7/2020 5:00:00 AM,2020,364317.064286549,5012113.80991156
39671,0,NA,NA,NA,NA,0,Thu,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,9/3/2020 4:00:00 AM,9/4/2020 4:00:00 AM,2020,365829.145633111,5013015.93884097
39672,0,NA,NA,NA,NA,0,Thu,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,9/3/2020 4:00:00 AM,9/4/2020 4:00:00 AM,2020,365829.145633111,5013015.93884097
39673,0,NA,NA,NA,NA,0,Thu,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,9/3/2020 4:00:00 AM,9/4/2020 4:00:00 AM,2020,365829.145633111,5013015.93884097
39674,0,NA,NA,NA,NA,0,Thu,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,9/3/2020 4:00:00 AM,9/4/2020 4:00:00 AM,2020,365829.145633111,5013015.93884097
39675,2010,DODG,AVN,4DR,WHI,0,Sat,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,4/19/2020 4:00:00 AM,4/19/2020 4:00:00 AM,2020,365125.885342206,5011652.82157851
39676,2020,FORD,EXL,CARRY,WHI,0,Fri,N,Stonebridge - Halfmoon Bay - Heart's Desire,RIDEAU-GOULBOURN,Sector 16,10/17/2020 4:00:00 AM,10/17/2020 4:00:00 AM,2020,364528.214326713,5011541.32422958
39677,2010,NISS,ALT,4DR,BLK,0,Tue,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,11/25/2020 5:00:00 AM,11/25/2020 5:00:00 AM,2020,365569.172744645,5011701.96506273
39678,2018,TOYT,HIG,NA,RED,0,Fri,Y,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,9/10/2021 4:00:00 AM,9/10/2021 4:00:00 AM,2021,366043.474609513,5013936.8057361
39679,2019,TOYT,RUN,CARRY,BLK,0,Fri,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,12/17/2021 5:00:00 AM,12/17/2021 5:00:00 AM,2021,366407.108490346,5012523.64750098
39680,2019,TOYT,4RN,CARRY,WHI,0,Fri,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,12/17/2021 5:00:00 AM,12/17/2021 5:00:00 AM,2021,366407.108490346,5012523.64750098
39681,2017,TOYT,HIG,CARRY,BLK,0,Sat,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,9/11/2021 4:00:00 AM,9/11/2021 4:00:00 AM,2021,363632.798902167,5012366.51749305
39682,2019,TOYT,TAC,PICKUP,GRY,0,Fri,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,8/13/2021 4:00:00 AM,8/13/2021 4:00:00 AM,2021,366210.640598938,5013181.51169469
39683,2010,TOYT,CAM,4DR,GRY,0,Fri,N,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,3/20/2023 4:00:00 AM,10/1/2021 4:00:00 AM,2021,365151.88386597,5013342.13687509
39684,2019,TOYT,HIG,CARRY,RED,0,Mon,N,Stonebridge - Halfmoon Bay - Heart's Desire,RIDEAU-GOULBOURN,Sector 16,11/15/2021 5:00:00 AM,11/15/2021 5:00:00 AM,2021,364627.614669594,5011597.89003066
39685,2019,TOYT,HIG,CARRY,GRY,60000,Thu,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,2/18/2021 5:00:00 AM,2/18/2021 5:00:00 AM,2021,364348.025063953,5013076.01692881
39686,2011,DODG,NA,4DR,BLU,0,Sat,Y,Stonebridge - Halfmoon Bay - Heart's Desire,BARRHAVEN,Sector 16,4/3/2021 4:00:00 AM,4/3/2021 4:00:00 AM,2021,365119.120746003,5011810.56802772
39687,2019,LEXS,350,CARRY,WHI,0,Wed,N,Stonebridge - Halfmoon Bay - Heart's Desire,GLOUCESTER-SOUTH NEPEAN,Sector 16,10/14/2021 4:00:00 AM,10/13/2021 4:00:00 AM,2021,366316.232640657,5012561.78778423
